source_file,reference_type,href,resolved_path,exists
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-09-359e3b27-fa9a208e.png,OEBPS/images/chart-09-359e3b27-fa9a208e.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-10-a8db20e5-740a477f.png,OEBPS/images/chart-10-a8db20e5-740a477f.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-11-f45d9fc2-a1d90f6c.png,OEBPS/images/chart-11-f45d9fc2-a1d90f6c.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-12-21737715-2102c1ce.png,OEBPS/images/chart-12-21737715-2102c1ce.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-13-9994b4a2-8d1f3cc9.png,OEBPS/images/chart-13-9994b4a2-8d1f3cc9.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-14-8765cdb8-b54f30b9.png,OEBPS/images/chart-14-8765cdb8-b54f30b9.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-15-c969514b-29268e58.png,OEBPS/images/chart-15-c969514b-29268e58.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-16-af0c5aa5-dbe5952b.png,OEBPS/images/chart-16-af0c5aa5-dbe5952b.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-17-f9f47097-449aadac.png,OEBPS/images/chart-17-f9f47097-449aadac.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-18-1fc648e6-3c90aee8.png,OEBPS/images/chart-18-1fc648e6-3c90aee8.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-19-3ff4a8df-a3194958.png,OEBPS/images/chart-19-3ff4a8df-a3194958.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-20-a7a28234-b4644969.png,OEBPS/images/chart-20-a7a28234-b4644969.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-21-4bdec2de-c451ea20.png,OEBPS/images/chart-21-4bdec2de-c451ea20.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-22-a0cbf509-6c2b359e.png,OEBPS/images/chart-22-a0cbf509-6c2b359e.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-23-85c805c3-e54d3941.png,OEBPS/images/chart-23-85c805c3-e54d3941.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-24-6f3c1225-d67248d2.png,OEBPS/images/chart-24-6f3c1225-d67248d2.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-25-606921b2-a857d17e.png,OEBPS/images/chart-25-606921b2-a857d17e.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-26-e4357e35-b0e44e62.png,OEBPS/images/chart-26-e4357e35-b0e44e62.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-27-4610d139-dac29a21.png,OEBPS/images/chart-27-4610d139-dac29a21.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-28-176b9c75-1570202b.png,OEBPS/images/chart-28-176b9c75-1570202b.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-29-0f6594b4-14c8e610.png,OEBPS/images/chart-29-0f6594b4-14c8e610.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-30-c952e8ec-7652db84.png,OEBPS/images/chart-30-c952e8ec-7652db84.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-31-5aa14d55-4fc6de12.png,OEBPS/images/chart-31-5aa14d55-4fc6de12.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-32-96d41e81-f8d80efd.png,OEBPS/images/chart-32-96d41e81-f8d80efd.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-33-181a998c-8cff27b6.png,OEBPS/images/chart-33-181a998c-8cff27b6.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-34-3a95dc4c-fd0819b3.png,OEBPS/images/chart-34-3a95dc4c-fd0819b3.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-35-038b8a9d-e9603910.png,OEBPS/images/chart-35-038b8a9d-e9603910.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,image,../images/chart-36-8d480fa9-add9748e.png,OEBPS/images/chart-36-8d480fa9-add9748e.png,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-047-analysis-2013-07-12-drn2d1.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-048-analysis-2013-12-13-1j8ud9w.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-048-analysis-2013-12-13-1j8ud9w.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-049-analysis-2013-12-25-1sc4a6v.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-049-analysis-2013-12-25-1sc4a6v.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-050-analysis-2014-04-21-1w4964r.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-050-analysis-2014-04-21-1w4964r.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-051-commentary-2014-06-17-1s84v5m.xhtml,image,../images/chart-01-6ab1298d-f4915e06.png,OEBPS/images/chart-01-6ab1298d-f4915e06.png,true
OEBPS/text/article-051-commentary-2014-06-17-1s84v5m.xhtml,image,../images/chart-02-f3765ae5-b8ed8a7c.png,OEBPS/images/chart-02-f3765ae5-b8ed8a7c.png,true
OEBPS/text/article-051-commentary-2014-06-17-1s84v5m.xhtml,image,../images/chart-03-7878aebf-47ceeed0.png,OEBPS/images/chart-03-7878aebf-47ceeed0.png,true
OEBPS/text/article-051-commentary-2014-06-17-1s84v5m.xhtml,image,../images/chart-04-5c59419f-79ddd6bc.png,OEBPS/images/chart-04-5c59419f-79ddd6bc.png,true
OEBPS/text/article-051-commentary-2014-06-17-1s84v5m.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-051-commentary-2014-06-17-1s84v5m.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-052-analysis-2015-08-12-nxtdhp.xhtml,image,../images/chart-01-23f3119f-2b88807d.png,OEBPS/images/chart-01-23f3119f-2b88807d.png,true
OEBPS/text/article-052-analysis-2015-08-12-nxtdhp.xhtml,image,../images/chart-02-79c318eb-5390cc3f.png,OEBPS/images/chart-02-79c318eb-5390cc3f.png,true
OEBPS/text/article-052-analysis-2015-08-12-nxtdhp.xhtml,image,../images/chart-03-23da1e0d-7fe054c8.png,OEBPS/images/chart-03-23da1e0d-7fe054c8.png,true
OEBPS/text/article-052-analysis-2015-08-12-nxtdhp.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-052-analysis-2015-08-12-nxtdhp.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-053-analysis-2015-10-23-1a7mblf.xhtml,image,../images/chart-01-3f24c87b-17406a28.png,OEBPS/images/chart-01-3f24c87b-17406a28.png,true
OEBPS/text/article-053-analysis-2015-10-23-1a7mblf.xhtml,image,../images/chart-02-c9dd48e4-d4ffd163.png,OEBPS/images/chart-02-c9dd48e4-d4ffd163.png,true
OEBPS/text/article-053-analysis-2015-10-23-1a7mblf.xhtml,image,../images/chart-03-dce4f071-a2e7cd79.png,OEBPS/images/chart-03-dce4f071-a2e7cd79.png,true
OEBPS/text/article-053-analysis-2015-10-23-1a7mblf.xhtml,image,../images/chart-04-4bf90b0c-b69901c8.png,OEBPS/images/chart-04-4bf90b0c-b69901c8.png,true
OEBPS/text/article-053-analysis-2015-10-23-1a7mblf.xhtml,image,../images/chart-05-88c1a5ff-b38518b8.png,OEBPS/images/chart-05-88c1a5ff-b38518b8.png,true
OEBPS/text/article-053-analysis-2015-10-23-1a7mblf.xhtml,image,../images/chart-06-1c05f0b4-73eb7a88.png,OEBPS/images/chart-06-1c05f0b4-73eb7a88.png,true
OEBPS/text/article-053-analysis-2015-10-23-1a7mblf.xhtml,image,../images/chart-07-eb598cc8-5c26900d.png,OEBPS/images/chart-07-eb598cc8-5c26900d.png,true
OEBPS/text/article-053-analysis-2015-10-23-1a7mblf.xhtml,image,../images/chart-08-256ab3ad-58ea8b3c.png,OEBPS/images/chart-08-256ab3ad-58ea8b3c.png,true
OEBPS/text/article-053-analysis-2015-10-23-1a7mblf.xhtml,image,../images/chart-09-5bb8c5a9-d3f03741.png,OEBPS/images/chart-09-5bb8c5a9-d3f03741.png,true
OEBPS/text/article-053-analysis-2015-10-23-1a7mblf.xhtml,image,../images/chart-10-20b9e65c-be4023a6.png,OEBPS/images/chart-10-20b9e65c-be4023a6.png,true
OEBPS/text/article-053-analysis-2015-10-23-1a7mblf.xhtml,image,../images/chart-11-a7440724-0ef90895.png,OEBPS/images/chart-11-a7440724-0ef90895.png,true
OEBPS/text/article-053-analysis-2015-10-23-1a7mblf.xhtml,image,../images/chart-12-067233ca-10de3d36.png,OEBPS/images/chart-12-067233ca-10de3d36.png,true
OEBPS/text/article-053-analysis-2015-10-23-1a7mblf.xhtml,image,../images/chart-13-6c44174c-ce6cfd09.png,OEBPS/images/chart-13-6c44174c-ce6cfd09.png,true
OEBPS/text/article-053-analysis-2015-10-23-1a7mblf.xhtml,image,../images/chart-14-48133b7d-accb800f.png,OEBPS/images/chart-14-48133b7d-accb800f.png,true
OEBPS/text/article-053-analysis-2015-10-23-1a7mblf.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-053-analysis-2015-10-23-1a7mblf.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-01-cb3daee5-9de67b3e.png,OEBPS/images/chart-01-cb3daee5-9de67b3e.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-02-00610a1b-0dc348b0.png,OEBPS/images/chart-02-00610a1b-0dc348b0.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-03-b5871571-56078e31.png,OEBPS/images/chart-03-b5871571-56078e31.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-04-ea352fe7-09b83840.png,OEBPS/images/chart-04-ea352fe7-09b83840.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-05-c1d8fe44-23caae60.png,OEBPS/images/chart-05-c1d8fe44-23caae60.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-06-30ae6d81-0af21424.png,OEBPS/images/chart-06-30ae6d81-0af21424.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-07-04cddcf7-7f796c94.png,OEBPS/images/chart-07-04cddcf7-7f796c94.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-08-b9f835fd-eb7f4a75.png,OEBPS/images/chart-08-b9f835fd-eb7f4a75.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-09-5c27ab6f-d9cada6d.png,OEBPS/images/chart-09-5c27ab6f-d9cada6d.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-10-52edaa1e-c636da32.png,OEBPS/images/chart-10-52edaa1e-c636da32.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-11-ed24fd26-3a4a5792.png,OEBPS/images/chart-11-ed24fd26-3a4a5792.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-12-80826109-b0a0c3d7.png,OEBPS/images/chart-12-80826109-b0a0c3d7.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-13-a2a9de3b-41a14ffa.png,OEBPS/images/chart-13-a2a9de3b-41a14ffa.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-14-61bb783d-1e1d77a6.png,OEBPS/images/chart-14-61bb783d-1e1d77a6.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-15-321b0945-73eb7a88.png,OEBPS/images/chart-15-321b0945-73eb7a88.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-16-8664ab36-fffc8ada.png,OEBPS/images/chart-16-8664ab36-fffc8ada.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-17-ea74bddd-58ea8b3c.png,OEBPS/images/chart-17-ea74bddd-58ea8b3c.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-18-3f6ffecd-8bbaa1fa.png,OEBPS/images/chart-18-3f6ffecd-8bbaa1fa.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-19-df60b679-895ba296.png,OEBPS/images/chart-19-df60b679-895ba296.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-20-b4f1328f-d499ca48.png,OEBPS/images/chart-20-b4f1328f-d499ca48.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-21-7b18e1f5-3c070dec.png,OEBPS/images/chart-21-7b18e1f5-3c070dec.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-22-0705aa0a-2e77d55c.png,OEBPS/images/chart-22-0705aa0a-2e77d55c.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-23-fee41cf9-bf52bbbb.png,OEBPS/images/chart-23-fee41cf9-bf52bbbb.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-24-2cd8d9e0-d7d835be.png,OEBPS/images/chart-24-2cd8d9e0-d7d835be.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-25-d2861b17-dabe100e.png,OEBPS/images/chart-25-d2861b17-dabe100e.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-26-306ef76e-5b2367c2.png,OEBPS/images/chart-26-306ef76e-5b2367c2.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-27-d6b56ade-abca95a4.png,OEBPS/images/chart-27-d6b56ade-abca95a4.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-28-e60563b6-2dee3392.png,OEBPS/images/chart-28-e60563b6-2dee3392.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-29-1ca1fb7d-4880c4f0.png,OEBPS/images/chart-29-1ca1fb7d-4880c4f0.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-30-58103ba2-92859e09.png,OEBPS/images/chart-30-58103ba2-92859e09.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-31-d4bb162c-1538a170.png,OEBPS/images/chart-31-d4bb162c-1538a170.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-32-79dedf0b-bf5b7884.png,OEBPS/images/chart-32-79dedf0b-bf5b7884.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-33-1b83f77f-53114ff6.png,OEBPS/images/chart-33-1b83f77f-53114ff6.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-34-5090fcd6-dbcb2be9.png,OEBPS/images/chart-34-5090fcd6-dbcb2be9.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-35-5a0cad5d-7174e335.png,OEBPS/images/chart-35-5a0cad5d-7174e335.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-36-595860b5-ec55d8fd.png,OEBPS/images/chart-36-595860b5-ec55d8fd.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-37-ac0965d5-f9489422.png,OEBPS/images/chart-37-ac0965d5-f9489422.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,image,../images/chart-38-f4addbfd-972e4333.png,OEBPS/images/chart-38-f4addbfd-972e4333.png,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-054-analysis-2015-12-16-9ey7c3.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-055-analysis-2016-01-23-cf40-2217.xhtml,image,../images/1fzfwi1-001_f7bb6886a1-8f61555a-11a64d55.jpg,OEBPS/images/1fzfwi1-001_f7bb6886a1-8f61555a-11a64d55.jpg,true
OEBPS/text/article-055-analysis-2016-01-23-cf40-2217.xhtml,image,../images/1ycrczd-002_d5acbb4566-890ebdb8-cd670bd2.jpg,OEBPS/images/1ycrczd-002_d5acbb4566-890ebdb8-cd670bd2.jpg,true
OEBPS/text/article-055-analysis-2016-01-23-cf40-2217.xhtml,image,../images/6h89wd-003_bd6f65d3a4-3c666e92-69beb763.jpg,OEBPS/images/6h89wd-003_bd6f65d3a4-3c666e92-69beb763.jpg,true
OEBPS/text/article-055-analysis-2016-01-23-cf40-2217.xhtml,image,../images/qo1xfz-004_70375ff774-ed8496be-e9d0d6b1.jpg,OEBPS/images/qo1xfz-004_70375ff774-ed8496be-e9d0d6b1.jpg,true
OEBPS/text/article-055-analysis-2016-01-23-cf40-2217.xhtml,image,../images/1f5sri7-005_dd981885f0-769efce1-83e7a387.jpg,OEBPS/images/1f5sri7-005_dd981885f0-769efce1-83e7a387.jpg,true
OEBPS/text/article-055-analysis-2016-01-23-cf40-2217.xhtml,image,../images/e26sfq-006_8ba1809d35-0cdded74-bad07fc6.jpg,OEBPS/images/e26sfq-006_8ba1809d35-0cdded74-bad07fc6.jpg,true
OEBPS/text/article-055-analysis-2016-01-23-cf40-2217.xhtml,image,../images/13hziug-007_91fc8bafd2-0091e63d-0e7e6464.jpg,OEBPS/images/13hziug-007_91fc8bafd2-0091e63d-0e7e6464.jpg,true
OEBPS/text/article-055-analysis-2016-01-23-cf40-2217.xhtml,image,../images/8t9jc1-008_17f2165c65-331ae0ef-97950f2c.jpg,OEBPS/images/8t9jc1-008_17f2165c65-331ae0ef-97950f2c.jpg,true
OEBPS/text/article-055-analysis-2016-01-23-cf40-2217.xhtml,image,../images/2yno20-009_00c913b736-ef480e45-11e87577.jpg,OEBPS/images/2yno20-009_00c913b736-ef480e45-11e87577.jpg,true
OEBPS/text/article-055-analysis-2016-01-23-cf40-2217.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-055-analysis-2016-01-23-cf40-2217.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-056-analysis-2016-08-11-1xw3jws.xhtml,image,../images/chart-01-c84f4bde-fc38c811.png,OEBPS/images/chart-01-c84f4bde-fc38c811.png,true
OEBPS/text/article-056-analysis-2016-08-11-1xw3jws.xhtml,image,../images/chart-02-de843f0d-a7fa6e40.png,OEBPS/images/chart-02-de843f0d-a7fa6e40.png,true
OEBPS/text/article-056-analysis-2016-08-11-1xw3jws.xhtml,image,../images/chart-03-5ebc86fa-047201bc.png,OEBPS/images/chart-03-5ebc86fa-047201bc.png,true
OEBPS/text/article-056-analysis-2016-08-11-1xw3jws.xhtml,image,../images/chart-04-812ca653-e106d7e8.png,OEBPS/images/chart-04-812ca653-e106d7e8.png,true
OEBPS/text/article-056-analysis-2016-08-11-1xw3jws.xhtml,image,../images/chart-05-f8a35d65-bb1bd055.png,OEBPS/images/chart-05-f8a35d65-bb1bd055.png,true
OEBPS/text/article-056-analysis-2016-08-11-1xw3jws.xhtml,image,../images/chart-06-31dbfa8e-0b966a41.png,OEBPS/images/chart-06-31dbfa8e-0b966a41.png,true
OEBPS/text/article-056-analysis-2016-08-11-1xw3jws.xhtml,image,../images/chart-07-179ab5d6-1a0dd52b.png,OEBPS/images/chart-07-179ab5d6-1a0dd52b.png,true
OEBPS/text/article-056-analysis-2016-08-11-1xw3jws.xhtml,image,../images/chart-08-91c503fd-5379885d.png,OEBPS/images/chart-08-91c503fd-5379885d.png,true
OEBPS/text/article-056-analysis-2016-08-11-1xw3jws.xhtml,image,../images/chart-09-0eff1b25-22d8c5d6.png,OEBPS/images/chart-09-0eff1b25-22d8c5d6.png,true
OEBPS/text/article-056-analysis-2016-08-11-1xw3jws.xhtml,image,../images/chart-10-3ca6e3d5-f0c5453f.png,OEBPS/images/chart-10-3ca6e3d5-f0c5453f.png,true
OEBPS/text/article-056-analysis-2016-08-11-1xw3jws.xhtml,image,../images/chart-11-f4f8b426-83e07b2f.png,OEBPS/images/chart-11-f4f8b426-83e07b2f.png,true
OEBPS/text/article-056-analysis-2016-08-11-1xw3jws.xhtml,image,../images/chart-12-405c0da7-c732f7b4.png,OEBPS/images/chart-12-405c0da7-c732f7b4.png,true
OEBPS/text/article-056-analysis-2016-08-11-1xw3jws.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-056-analysis-2016-08-11-1xw3jws.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-057-analysis-2017-01-10-oi5ohh.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-057-analysis-2017-01-10-oi5ohh.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-058-analysis-2017-02-08-ped4oo.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-058-analysis-2017-02-08-ped4oo.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-059-analysis-2017-07-10-1wa6qd7.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-059-analysis-2017-07-10-1wa6qd7.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-060-analysis-2017-07-29-cf40-2593.xhtml,image,../images/31bubb-001_c1ab40a6b4-8e70c2f5-2741f6d3.jpg,OEBPS/images/31bubb-001_c1ab40a6b4-8e70c2f5-2741f6d3.jpg,true
OEBPS/text/article-060-analysis-2017-07-29-cf40-2593.xhtml,image,../images/16lwmww-002_b29bf9b503-70fe3333-7c413ab5.jpg,OEBPS/images/16lwmww-002_b29bf9b503-70fe3333-7c413ab5.jpg,true
OEBPS/text/article-060-analysis-2017-07-29-cf40-2593.xhtml,image,../images/rmlrsb-003_ea77c18c07-eb2e032e-09f021a2.jpg,OEBPS/images/rmlrsb-003_ea77c18c07-eb2e032e-09f021a2.jpg,true
OEBPS/text/article-060-analysis-2017-07-29-cf40-2593.xhtml,image,../images/1j469l0-004_c85b977733-7e18e3bb-6d74b5c3.jpg,OEBPS/images/1j469l0-004_c85b977733-7e18e3bb-6d74b5c3.jpg,true
OEBPS/text/article-060-analysis-2017-07-29-cf40-2593.xhtml,image,../images/1qsmu1d-005_e66f27a247-3c9f35e4-edac2ef8.jpg,OEBPS/images/1qsmu1d-005_e66f27a247-3c9f35e4-edac2ef8.jpg,true
OEBPS/text/article-060-analysis-2017-07-29-cf40-2593.xhtml,image,../images/s6iyay-006_8e7a931817-a0d34cad-23b49b2e.jpg,OEBPS/images/s6iyay-006_8e7a931817-a0d34cad-23b49b2e.jpg,true
OEBPS/text/article-060-analysis-2017-07-29-cf40-2593.xhtml,image,../images/npzq05-007_211a3e4d7b-923a17a9-017b7d6d.jpg,OEBPS/images/npzq05-007_211a3e4d7b-923a17a9-017b7d6d.jpg,true
OEBPS/text/article-060-analysis-2017-07-29-cf40-2593.xhtml,image,../images/1edzrwr-008_a154c67fa5-114e382f-ea59a5b0.jpg,OEBPS/images/1edzrwr-008_a154c67fa5-114e382f-ea59a5b0.jpg,true
OEBPS/text/article-060-analysis-2017-07-29-cf40-2593.xhtml,image,../images/15p11yp-009_e5e13f3998-4605ac90-bc391d5a.jpg,OEBPS/images/15p11yp-009_e5e13f3998-4605ac90-bc391d5a.jpg,true
OEBPS/text/article-060-analysis-2017-07-29-cf40-2593.xhtml,image,../images/9poxt8-010_27649de3fe-476ae7d2-cb73ef73.jpg,OEBPS/images/9poxt8-010_27649de3fe-476ae7d2-cb73ef73.jpg,true
OEBPS/text/article-060-analysis-2017-07-29-cf40-2593.xhtml,image,../images/1u1qjlq-011_328a261da4-57688b93-9997f407.jpg,OEBPS/images/1u1qjlq-011_328a261da4-57688b93-9997f407.jpg,true
OEBPS/text/article-060-analysis-2017-07-29-cf40-2593.xhtml,image,../images/1535zqs-012_6ee6ff05a1-04a935d4-0779b399.jpg,OEBPS/images/1535zqs-012_6ee6ff05a1-04a935d4-0779b399.jpg,true
OEBPS/text/article-060-analysis-2017-07-29-cf40-2593.xhtml,image,../images/2agvf9-013_f2263b667c-1638e729-92605ff3.jpg,OEBPS/images/2agvf9-013_f2263b667c-1638e729-92605ff3.jpg,true
OEBPS/text/article-060-analysis-2017-07-29-cf40-2593.xhtml,image,../images/1ktdlnd-014_b08df65d2c-d4c37df1-9197e26c.jpg,OEBPS/images/1ktdlnd-014_b08df65d2c-d4c37df1-9197e26c.jpg,true
OEBPS/text/article-060-analysis-2017-07-29-cf40-2593.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-060-analysis-2017-07-29-cf40-2593.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-061-analysis-2017-09-21-1x1xhed.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-061-analysis-2017-09-21-1x1xhed.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-062-analysis-2017-11-16-cf40-2675.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-062-analysis-2017-11-16-cf40-2675.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
OEBPS/text/article-063-analysis-2018-03-07-cf40-2760.xhtml,link,detailed-toc.xhtml,OEBPS/text/detailed-toc.xhtml,true
