path,size_bytes,sha256,format,mode,width,height
OEBPS/images/2gynfb-007_8757af05b5-48b46877-559039fa.jpg,17109,559039fa7db11009d6f5c63c187729a993a772b1a2f1f8a713f747bb7e8aef92,JPEG,RGB,768,361
OEBPS/images/2rjq4v-010_b3b9ad744b-4e390883-a6f76d3f.jpg,20370,a6f76d3fd8b7c471c5fe69281999705054ad9610b3ca0db44cddeea855d6b059,JPEG,RGB,465,270
OEBPS/images/2yno20-009_00c913b736-ef480e45-11e87577.jpg,10640,11e8757702f82d3d3b23cbe0b7d1e74f8f3c6d5dcc7ec807de5c3b6b22bb7d49,JPEG,RGB,421,244
OEBPS/images/31bubb-001_c1ab40a6b4-8e70c2f5-2741f6d3.jpg,33217,2741f6d359349b7e828c5eb07fd9e2f5a63453ab43b48be5f79895eb1c362ce9,JPEG,RGB,622,358
OEBPS/images/33d35y-001_5748458e45-a674aef2-b95aa154.jpg,12128,b95aa15490a0ebda77b610e72be53091600bc683e7d282696d63df1bd029f0d2,JPEG,RGB,457,256
OEBPS/images/38uint-006_cab9e0b185-0a460f45-a07fc600.jpg,22637,a07fc60059434b611bb060493729fed1faf1107256575ffcacfa41e8c045ee5a,JPEG,RGB,551,354
OEBPS/images/3f2ayg-006_ef6020f0ef-3d63d1ce-1119c85d.jpg,28824,1119c85dc15fff442ce477e7fab90f0b52214b5d1b2a329247482c32588f4923,JPEG,RGB,542,367
OEBPS/images/3mppnu-005_f30348eeb0-e2e7c2bd-ac400039.jpg,9404,ac400039fd6b78dd835c83bf535d8ef9e6c77b6a14a4e5c0f84dfc9bb0015b4b,JPEG,RGB,326,185
OEBPS/images/43rzb5-002_2ad9a3670b-a723de55-18e3fc8e.jpg,20808,18e3fc8e39cdb9bbb7ead34b2e9bb5236ae525e24133998b04affb5f614c839a,JPEG,RGB,522,341
OEBPS/images/4xlz94-023_eb17e840c6-c31f564b-1086b25d.jpg,8644,1086b25d74a0f43b009e0c406a8130e0a04212d00e0ec1469da060c8b269cb1b,JPEG,RGB,241,237
OEBPS/images/54t6ik-002_7e95c97fae-3bfceb25-289c374d.jpg,19026,289c374d8a30c04e5c66512e057caa2fd9e1de89a6d44b521831bede717a90e5,JPEG,RGB,610,365
OEBPS/images/5tiwnp-016_217d130705-07415b48-e01f4b4a.jpg,25668,e01f4b4a1aa2df40f27d7f29b0192a0268a6389db7c88da5cd79b83b3d9f3d8c,JPEG,RGB,528,331
OEBPS/images/6fsxr5-009_19af0cd2b4-a47c58de-5e1d7539.jpg,13003,5e1d753984be6cefcb7d95f605ad815478e6675bc7e2d097f98c1bd1ec849aa8,JPEG,RGB,472,272
OEBPS/images/6h89wd-003_bd6f65d3a4-3c666e92-69beb763.jpg,20076,69beb763916445d4861d1d3e058b141c91f7a2b67d173b0120cbc36cc987810d,JPEG,RGB,427,231
OEBPS/images/6refgr-005_896f9e2964-7b85705f-564175b9.jpg,28777,564175b9d377d7d2fe0f0040ce35df998b6874c706410b35dadee2389c46ada7,JPEG,RGB,552,348
OEBPS/images/6tlst6-011_fc7b4a608c-25594ec3-7f307a89.jpg,19856,7f307a893eb04b65ea3d6576a1f63aa09810c714249c4de3d1ce7e4b8fe684e8,JPEG,RGB,513,330
OEBPS/images/75s72h-002_c971984149-e4c64b18-46fe41fd.jpg,13986,46fe41fd9b6f08a408f13dc861f83d1d66de0788277eee261711743c39d12c50,JPEG,RGB,444,207
OEBPS/images/7nynkd-002_3f2b847a04-55fd384e-92f2e691.jpg,23145,92f2e691be7ae2fe24109b94d724672989e8d8c86646ed633fa3c4d066f83b1b,JPEG,RGB,463,264
OEBPS/images/7x7mm0-006_47d159a84a-9e8512d3-d7511148.jpg,18565,d75111481268d8b77757eef271a66e3b9a0ca496273827df36412318095d7b69,JPEG,RGB,764,341
OEBPS/images/7xt3d6-003_6938a90b64-9140d87a-3473dc20.jpg,60127,3473dc20eda4054e759993ed414c3d29537b8c1ca856ffb838ea60df4aee5e7f,JPEG,RGB,584,735
OEBPS/images/8dfg1g-002_324e93f3c7-f82c8286-936e9361.jpg,14816,936e93614205cf4d79a801e618da73b738d04d332b73adfb12349b3ee626d1c7,JPEG,RGB,594,270
OEBPS/images/8hajgk-022_d330f248f3-2f60bdc6-dccdec7d.jpg,9085,dccdec7df2a3491f394c3381f42447f3b2977b5f0c2c2e510d5552dc8210b6fe,JPEG,RGB,524,246
OEBPS/images/8rz9su-033_7362730db1-ad1e78c2-0ccd6e78.jpg,15371,0ccd6e78575e0294ea81bfd9d551d3fc90a91b8cf54b86166a37b8f248f48e7e,JPEG,RGB,527,247
OEBPS/images/8s84of-010_50d19f3ae1-f829bc3f-5ae47b59.jpg,11743,5ae47b592ae53d30feb30a5c0e020593bc059526d96cece4129fbaa4f95c28bf,JPEG,RGB,408,231
OEBPS/images/8t9jc1-008_17f2165c65-331ae0ef-97950f2c.jpg,14162,97950f2c86ba519f0a15a5ae7b4111dbfb01084ee049a6964aaad90a6db424f2,JPEG,RGB,435,236
OEBPS/images/9cm714-004_e9538a38b3-2862c13c-a80a03e3.jpg,54109,a80a03e38073be0ffaa94381b583d43699f75e990df0bb1cfda1990a89ce0fc1,JPEG,RGB,576,682
OEBPS/images/9lo3kn-004_c0268bec0c-379046f4-f057c466.jpg,13599,f057c4668ed25867cb93e4212075f01ddfc15fddd5f52a5615929cb45b04e51a,JPEG,RGB,549,500
OEBPS/images/9poxt8-010_27649de3fe-476ae7d2-cb73ef73.jpg,30097,cb73ef734b84e3de441e49d3521988a6b7939eff73d97cc804f8cd1140106d57,JPEG,RGB,605,360
OEBPS/images/9qt3re-004_60a5d64622-78679d9b-ae843645.jpg,23292,ae843645cf2436836522624cd0323ddc74291ff8655ebc6dada690ad98d63965,JPEG,RGB,514,334
OEBPS/images/9tbpzc-031_18123c8e5e-0694639e-a0a49c2b.jpg,376,a0a49c2b96d68aee1578a4a4edd06bff29006ee7f863ce06f703c0646208e421,JPEG,L,16,22
OEBPS/images/a8fs40-016_24d3fc0f91-ed937380-ba420bff.jpg,20797,ba420bffb137a99e405abb33315ede9f593583edc75601fd69a2afc2598ce427,JPEG,RGB,522,250
OEBPS/images/aczqsm-006_a37b7d3de2-d3025307-c18659ab.jpg,28153,c18659abfdc07f99ed7b7b40c4b3ede2fd83874d913744c2c1e904e14760bf1f,JPEG,RGB,458,286
OEBPS/images/aem5mn-009_6a1a291fa1-b832bd02-189865cb.jpg,17982,189865cbc3efadd9d1b3a5a49a40ac274710e63bd43cb229fc9d0dbd225cfc5b,JPEG,RGB,529,248
OEBPS/images/ag5an2-017_1fc477a91e-33842cd5-5ecf77b3.jpg,22967,5ecf77b37f3bf6a095b9546daf6653be28b24791c1d1a8cc2a3e08d6b44c2822,JPEG,RGB,425,272
OEBPS/images/aittvk-010_fe8f40917e-020be72f-b12a5c7d.jpg,27823,b12a5c7d809d1445a61be0370ebf3d52af57cde2634d5ba2546b878971af1ed1,JPEG,RGB,509,314
OEBPS/images/apv3ma-006_2c69091233-a7537e77-ab6f7abb.jpg,28329,ab6f7abb7ae2fa04332d89a09065b112641a3eb73de1f7f10acd47edc4da2a3a,JPEG,RGB,458,346
OEBPS/images/armwek-005_f9d5d84f18-1c7ee7a3-4215a569.jpg,9858,4215a5697b1fec48a25748e3477118719d3cfa55698f798d953d58799fd384c1,JPEG,RGB,413,239
OEBPS/images/arvvyd-004_d2425b9861-042622ca-dc52195d.jpg,9839,dc52195d70e5f0b60ef66182be5e1b2cc2129c4fb892f22deb30e120cba7e424,JPEG,RGB,424,258
OEBPS/images/ayj3vn-011_c94ae652f9-66fc4506-96e4fedf.jpg,13876,96e4fedf0b9e14ffee2ea82286cb0cd49a1e4d6653180f5da1f572bfdd4ed631,JPEG,RGB,394,227
OEBPS/images/b1wo23-010_359d733a96-5b9daec3-4aad6ca9.jpg,18564,4aad6ca97b4537f18cdb7cf486eff4dad390b6a73cc03ab79ee0f056c05c8a52,JPEG,RGB,778,367
OEBPS/images/bydto-004_e7266ce737-85cd41cc-276b6ac0.jpg,9084,276b6ac0fb91225fa080c6ef8fbc8e70bd3937e39ff161cafc5e6a86156c65c4,JPEG,RGB,596,260
OEBPS/images/cakw88-005_972657e07b-24217005-90dd5ce8.jpg,30669,90dd5ce854b3c7b0e40397dc5cf593bb1a02f51b5e07e72268ab868a6c80c131,JPEG,RGB,590,337
OEBPS/images/chart-01-0a847b08-1f9af9fc.png,80723,1f9af9fcdbc864bfb6bef55994f2465d9c3cc6a5ae800b8673c6c3a078e527b7,PNG,RGBA,1216,672
OEBPS/images/chart-01-0b9fa678-68ee4675.png,48597,68ee467534471c4ab6d738a4adb769454368ae93625092c167730815ff27024a,PNG,RGBA,1216,672
OEBPS/images/chart-01-0eec529a-56599564.png,59615,56599564c6d4e7c3b25a12d16d929c4d5cdf7d5639871a1e49f0ac298aeb6b04,PNG,RGBA,1216,672
OEBPS/images/chart-01-175177f6-04860bf5.png,40897,04860bf56b9be1a59c414f4d648df45486eaae92c34017c68e9dbbed5749aff9,PNG,RGBA,1216,672
OEBPS/images/chart-01-1f4b361d-d900aab0.png,90530,d900aab082666a87129ebe32ea5fb1ad911ecca2cd3d648e0988da887f9859ce,PNG,RGBA,1216,672
OEBPS/images/chart-01-23f3119f-2b88807d.png,89926,2b88807da19f9f1f90a3baeb4343b1c3e0e312f90c7fb9f22e2cb32e9dcc7cac,PNG,RGBA,1216,672
OEBPS/images/chart-01-2ec7b094-af37c6e7.png,52176,af37c6e766500e5fa9de189b9d6aff6aab41ac9cbf264d7fb296f4392e89a64f,PNG,RGBA,1216,672
OEBPS/images/chart-01-32e61f05-d516c16c.png,79184,d516c16c4cb7d5434777c4c912803de5741fdb64350c972a49cae97c98f350fc,PNG,RGBA,1216,672
OEBPS/images/chart-01-3f24c87b-17406a28.png,97984,17406a280b2c306b9c1882822a0689a4a99451eb5a657b02330ef4f757b9969d,PNG,RGBA,1216,672
OEBPS/images/chart-01-422df510-98c577bf.png,71150,98c577bfdb6ebb13a9b81b760a169095676ce7b035ba92007f8cdd45709820e2,PNG,RGBA,1216,672
OEBPS/images/chart-01-4a76180d-07774520.png,46801,077745209cddc1fff32de7381b25382af42a0db16b29dafb371a0f68d61af3ea,PNG,RGBA,1216,672
OEBPS/images/chart-01-4ef16ac8-168326bb.png,94621,168326bbd8d27270439b298b0714409e42cfb1b14c19b72ca52a52df7841e54f,PNG,RGBA,1216,672
OEBPS/images/chart-01-53f0d6cf-f615854c.png,46059,f615854cb420b7826e916f32e1c4cbe09c7c4169da04188501ae1cedecebb6c9,PNG,RGBA,1216,672
OEBPS/images/chart-01-551f3557-a339aa18.png,62448,a339aa1888f48c8e8c3d21ed92a9635359708cd355a2c03f5912e70190969948,PNG,RGBA,1216,672
OEBPS/images/chart-01-5ed4f2ca-ce000703.png,65570,ce000703fddd18c645358f2532a94d27b999a2b58a3dcdab8be5f7431ba9297c,PNG,RGBA,1216,672
OEBPS/images/chart-01-6ab1298d-f4915e06.png,54395,f4915e06c04cb7d4ec89ffe50d6ebaff35f3de488d8904a4bf16eeaf06b53e7a,PNG,RGBA,1216,672
OEBPS/images/chart-01-7857f30b-aa5c82c7.png,61512,aa5c82c704436def390166f704226907db41d34155b26e6c06c622b4d2d2a093,PNG,RGBA,1216,672
OEBPS/images/chart-01-7f420313-ad55e173.png,33593,ad55e1731e18f8a25456fb988bff588f7a6a8f8180c8a797c7bbcd387774cc81,PNG,RGBA,1216,672
OEBPS/images/chart-01-84fbe64b-fb5bbdb1.png,88891,fb5bbdb1013663849c90bfff8e23de276e5583dacdabc85dcc8aa303942919cb,PNG,RGBA,1216,672
OEBPS/images/chart-01-8823130e-eb7c200e.png,91686,eb7c200e92dfda37a989aaa2545a6d0adfac9bcd5741285462a06b33a5e8b9ab,PNG,RGBA,1216,672
OEBPS/images/chart-01-9525297f-9a794a3a.png,60891,9a794a3a9f4f743c9b4d658a9ca2da6c9d3d9bbfb36c38a8179e8f8634879870,PNG,RGBA,1200,535
OEBPS/images/chart-01-9d3b8f7e-e8f168a9.png,33545,e8f168a9f073336b490fbd091dd8d1710e88cc29793999fcef83a60870531cd6,PNG,RGBA,1216,672
OEBPS/images/chart-01-ac7ab64f-36c085a8.png,120579,36c085a8210194019bb7b3574aed6c44cf926d54e9f3257ecd0aea9b1214bd3b,PNG,RGBA,1216,672
OEBPS/images/chart-01-ba36e812-535ce23d.png,27448,535ce23d5a0f5289afbd36582477cac596b3ea0ad48ac0e321fff052111150e7,PNG,RGB,709,354
OEBPS/images/chart-01-c5cb0934-89cd639a.png,65510,89cd639a1281ded79e0ae0873fc2b14c55577595721c5d0001fd0064f5736626,PNG,RGBA,1200,535
OEBPS/images/chart-01-c84f4bde-fc38c811.png,96780,fc38c811360d95bc5c704d1664bc65bc83972377d55aba654b71dde5cbac1822,PNG,RGBA,1216,672
OEBPS/images/chart-01-cb3daee5-9de67b3e.png,65235,9de67b3e9f81b593df9edb0a86583ef08258dceaeb89910ebea84b3e445faa46,PNG,RGBA,1216,672
OEBPS/images/chart-01-cd61d80e-0b82503b.png,57415,0b82503baa6214428b0ca792e0de4a555ec1ee08f22f23b669b120f438b8f9df,PNG,RGBA,1216,672
OEBPS/images/chart-01-dfdaa4cb-506547e6.png,127316,506547e6eb70dedb28aee63a3a70044d2320774bfcc08a4f424222b3ff78b076,PNG,RGBA,1216,672
OEBPS/images/chart-01-fe1fa224-91ad4ec9.png,87873,91ad4ec97fe04dfc3f4e41c80a6ecf35c076f580431ee150a154b945e2002aa3,PNG,RGBA,1216,672
OEBPS/images/chart-01-fedf94f0-c49038a2.png,49137,c49038a2c1df5ddba9436649fa64bc83d965a1d8e559ab55f9f2b7f7c983bcfe,PNG,RGBA,1216,672
OEBPS/images/chart-02-00610a1b-0dc348b0.png,49268,0dc348b0fb2030e8e4247551dfba2a4ef0e826f2d665b77d0034a95d51810c7b,PNG,RGBA,1216,672
OEBPS/images/chart-02-035ba0b0-27fa72d7.png,50243,27fa72d75316c07c63595ff55d5b9a7c7ba6e0612db11340c33819f4aada7b44,PNG,RGBA,1216,672
OEBPS/images/chart-02-0aa1fe86-1d3cfba7.png,35483,1d3cfba77af89fc1682d841da9bdd6cee8cb8b1d1bcbacf4c6dce2886e472a9b,PNG,RGBA,1216,672
OEBPS/images/chart-02-18bdc7b6-6b1901dd.png,87079,6b1901ddfa112df17c0c9cc1c6fdddea7f5ba78fbefc383d10d8135159024043,PNG,RGBA,1209,672
OEBPS/images/chart-02-1bd10a6f-413aefec.png,18353,413aefeca2f74fcde579673809dcfee6e767c27b3fedc9addc0913fe28385261,PNG,RGB,709,354
OEBPS/images/chart-02-1d9fbb67-01689cf3.png,39211,01689cf3395c21633b8a16980fd3e3aabdf6652002d0a9fdfe46ff92895f6b86,PNG,RGBA,1216,672
OEBPS/images/chart-02-25fa5d4a-bf3bc009.png,60457,bf3bc009998112f5f03435b9fcbc7208f9299f5557b3c2106d7d1a0f2c73fc10,PNG,RGBA,1216,672
OEBPS/images/chart-02-2a64ab6f-817b6e9d.png,35672,817b6e9dd5b9b8629a3a9e61dd5dd2110c2e6cff0d6ad493b0877e07b0c31587,PNG,RGBA,1216,672
OEBPS/images/chart-02-2c3315dd-509e01f0.png,95380,509e01f0ce4cd0d8629e3d3031bb660fa53f23e32563eb5403c9d0b2d395e8b2,PNG,RGBA,1216,672
OEBPS/images/chart-02-35e35d17-539358de.png,61398,539358de647c024b2a8e21a6aa68009cbd2021153f7a608e3c8a02cc85b91492,PNG,RGBA,1216,672
OEBPS/images/chart-02-3ad5cc58-350be6ef.png,59660,350be6ef541f5938b34157bb1612c4ba1e5415e2dcc1e8f21040b99aba5b8854,PNG,RGBA,1208,672
OEBPS/images/chart-02-4294f69e-9af8f982.png,58580,9af8f9821b12fe87ef0a10ccc82a2b675bac82f9f6df8b9a887d99edc2a63cd5,PNG,RGBA,1216,672
OEBPS/images/chart-02-5b71f362-aa6cf3e4.png,77568,aa6cf3e4cd419ca5f97fcdcfa351956a312326ca617d78c3460ba6372285d3a8,PNG,RGBA,1216,672
OEBPS/images/chart-02-790a8d4c-41ea38c5.png,53587,41ea38c555c84e8c717c214b1f6ebaa009564ddebc7934e2e85ee8b1275f71c2,PNG,RGBA,1216,672
OEBPS/images/chart-02-79c318eb-5390cc3f.png,76205,5390cc3fe0c410fd920e9cbb04c86cab66b2db258e6b2c2daf9a0374b77fd2dc,PNG,RGBA,1216,672
OEBPS/images/chart-02-7aa85387-3b0da95c.png,99292,3b0da95c245dbc15089fbd36ab487724d01aeea065b890e1339e7f1c44cf1088,PNG,RGBA,1216,672
OEBPS/images/chart-02-96bcb41a-dd0e2c36.png,52732,dd0e2c3688ad2ce735db308dc80541d933a0bea50c3de1ee2af2a225777e2d70,PNG,RGBA,1216,672
OEBPS/images/chart-02-9c7eae84-20e8252e.png,87202,20e8252e624d3e9a920eec56f8dd268fde85204a2398f918cb5f2227e664fcc9,PNG,RGBA,1216,672
OEBPS/images/chart-02-9d16335b-e5497cbb.png,70981,e5497cbb43b88915c3fd11f2dfa13c30f438e019e6ddf455b7caa4e7bca7e5d9,PNG,RGBA,1208,672
OEBPS/images/chart-02-af1fbd56-194b78d7.png,33163,194b78d7aa986c989cf760a87d06c42c8160febebd9a4ec7afba2aa5bb0776d8,PNG,RGBA,1216,672
OEBPS/images/chart-02-c5b1d9bb-46e57430.png,88871,46e5743002e149436fa5800e9d94d683b16a11b5c17fb0ac5e10d2f4873bce5c,PNG,RGBA,1216,672
OEBPS/images/chart-02-c89853d0-890b9d0d.png,74400,890b9d0d724af9af86e49789e849014ae3e10244fbe37c756076e0edc64bf42a,PNG,RGBA,1216,672
OEBPS/images/chart-02-c9dd48e4-d4ffd163.png,64736,d4ffd163871f028b15b8062dabd1ed0ee05bf4cb5cc1fb3fd936736e7e208d84,PNG,RGBA,1216,672
OEBPS/images/chart-02-cd77203a-7b84667f.png,59469,7b84667f99be60c9ac769286b8493a0deee6e21e3ef2275ec71b753e7f8f61d2,PNG,RGBA,1216,672
OEBPS/images/chart-02-d3f7d2d8-16242f8e.png,76477,16242f8e3351970a0f32ff879ffdf5527efa4571bfb21cb5f82aa77e003fc566,PNG,RGBA,1216,672
OEBPS/images/chart-02-d759d6de-34bbe5fc.png,57235,34bbe5fc57ca3a1c321f05648c560a8b1435eca1f143de657df5e8f35af8672c,PNG,RGBA,1200,535
OEBPS/images/chart-02-de843f0d-a7fa6e40.png,101381,a7fa6e4095672bc15dd601d5bf5e637d9d54159f4eaf4c9b5877b4e25d0b4b9a,PNG,RGBA,1216,672
OEBPS/images/chart-02-dea37843-2e14ef75.png,68508,2e14ef75f08541261af6f8c33a1454c4d3f6653d82c0683a626ca6ccbf1858b3,PNG,RGBA,1216,672
OEBPS/images/chart-02-df5ef543-ae6e0169.png,174759,ae6e01692fac91d4bc30604d7f117636918f3a6ff12f9dc388db72af5564954f,PNG,RGBA,1216,672
OEBPS/images/chart-02-f0fa1d3e-bce5bcee.png,101881,bce5bceeb43bc80b57f6f69d7bdead8eb7bc541e0552b5d8ce3807f1ca5ea6ec,PNG,RGBA,1216,672
OEBPS/images/chart-02-f3765ae5-b8ed8a7c.png,108256,b8ed8a7ca414ab2ff07a069407a627b3db6570ed5a218c546dd3fb39592649d8,PNG,RGBA,1216,672
OEBPS/images/chart-03-04e1c2f7-4bba9cb6.png,72148,4bba9cb60ae4ba7bd7077381a51f06c80cfd9b45744051953a2b68f7938a617d,PNG,RGBA,1216,672
OEBPS/images/chart-03-0886be2e-080cc47f.png,55707,080cc47f609106fab9143a005162550a34fb0241574f11419369aa9a660f0ca5,PNG,RGBA,1216,672
OEBPS/images/chart-03-097ac074-57fe45b8.png,70691,57fe45b8d4d4c9ce3d2c813e10c4a972bc0dafeaa249de3ae915d0087b1617d4,PNG,RGBA,1216,672
OEBPS/images/chart-03-0d018cd2-bae00ced.png,98950,bae00cedce1e600dfbd9c4569aad0ba4d067e524bfb67e1710537029a2a1b52e,PNG,RGBA,1216,672
OEBPS/images/chart-03-18aaee0d-ffacee72.png,84864,ffacee7248b76b81d728389c560dfca889dc4c5a8b0a8397c210d87a25958deb,PNG,RGBA,1216,672
OEBPS/images/chart-03-23da1e0d-7fe054c8.png,69262,7fe054c87bf0414f7a0eff977f0ae95fcaf4f91b200bbf3d7bb7d43d561d0a2c,PNG,RGBA,1216,672
OEBPS/images/chart-03-33a94470-7c9b5f10.png,49422,7c9b5f10d6ae6bd8245d0759ee941d3be19b735cfee2ad37b64aabc3fb32e189,PNG,RGBA,1216,672
OEBPS/images/chart-03-471e1f6f-61f14a8f.png,60209,61f14a8f847ce433fd4085939c7b5b798d23b2a9844c962c07f5eeffcd9e1011,PNG,RGBA,1216,672
OEBPS/images/chart-03-5dcfc53e-f0076e8c.png,84509,f0076e8c35879ae682bc6073cb4c69cfafe18426b653d04098d0ceb2b0944889,PNG,RGBA,1208,672
OEBPS/images/chart-03-5ebc86fa-047201bc.png,125327,047201bce569e7e6f863b7cf06c296a0d28c78a65dceb0cb97e939942b137079,PNG,RGBA,1216,672
OEBPS/images/chart-03-69e209d7-a972d636.png,50494,a972d6366d1dcfec5d93c5047d10e5287cf9befc14756009e144ffde86acb713,PNG,RGBA,1216,672
OEBPS/images/chart-03-6ce8caef-933389a6.png,36051,933389a6a76a54168cda59566d6879f122733f5d63f138a51ffe9ddb5cec1fc6,PNG,RGBA,1216,672
OEBPS/images/chart-03-7878aebf-47ceeed0.png,62697,47ceeed089deb24b4efb78b9c09736061f05da17ebea6fce1e83ad557f19b809,PNG,RGBA,1216,672
OEBPS/images/chart-03-821fb02a-826c15b3.png,57335,826c15b35cc4b6733c0213bcf4f29f1add6fa09bfdab2b9494d441bddc23d589,PNG,RGBA,1216,672
OEBPS/images/chart-03-866d41e9-7b55a6c7.png,42137,7b55a6c71467423998ae66233f1b257fc27565ef8b0d3a692ca4597b2af26324,PNG,RGBA,1216,672
OEBPS/images/chart-03-88f15a9c-378f244d.png,58355,378f244dc42b38a93872110c1f4c4fc6bac00884baaf1530df96c0f5eb69c7dd,PNG,RGBA,1216,672
OEBPS/images/chart-03-89b50293-90f9cb00.png,52451,90f9cb00673b494cfd3bdd1e2073be7244227bb335ddc8c1acc8905242e0ebff,PNG,RGBA,1216,672
OEBPS/images/chart-03-9c455d42-390b70f6.png,57739,390b70f65a6b57834579e3e2623803414414e1180c00a08988baceaacb7539e0,PNG,RGBA,1200,535
OEBPS/images/chart-03-a8bdf58f-559478fd.png,58874,559478fd40ba76c51a496377004b8e88157d265c5b35dee405b7f47cb7527c6d,PNG,RGBA,1216,672
OEBPS/images/chart-03-b5871571-56078e31.png,54645,56078e31ca466f4a0b78ddc8d02f3969c0e471fd6cebc81dbb829efa1dca49a8,PNG,RGBA,1216,672
OEBPS/images/chart-03-b8d2d070-6c719f20.png,30879,6c719f20cf4f98803227228e7fa9d37b1600bc683694d8dcadd90b231a713c36,PNG,RGBA,1216,672
OEBPS/images/chart-03-bb77f28f-18a38243.png,56318,18a38243301563d8e0aff1fa1b2ed5ea3c5b68b4573f1ac3e7f1391c2b6cad48,PNG,RGBA,1216,672
OEBPS/images/chart-03-bbd7bca6-906f7b73.png,49731,906f7b73bdb5b2014f5ec82c87af963c861e3dcf2c9d483aabc1b30004d595df,PNG,RGBA,1216,672
OEBPS/images/chart-03-c3abc99b-89acfb21.png,6906,89acfb21f122bbbaec6db2b68f656fa7b0e161187a69dd6d654dd56316d89dae,PNG,RGB,709,354
OEBPS/images/chart-03-ca32a098-1627f67c.png,127488,1627f67cd9887d9e74f18c2de04f7e22df7df3526320fcc743faab002d64030e,PNG,RGBA,1200,535
OEBPS/images/chart-03-d2d4feb1-9cef9ed9.png,78677,9cef9ed949b0e87180ed3fb1674b46113218c73dbc43fd82816e3d5d9dd98e18,PNG,RGBA,1216,672
OEBPS/images/chart-03-dce4f071-a2e7cd79.png,66602,a2e7cd792bb27fa7cd8153213cf65316d52375aec684a3da7a71ed40802280ca,PNG,RGBA,1216,672
OEBPS/images/chart-03-e41c937c-db83c31e.png,53681,db83c31e9b4d5512f2a17107bfeb67b6b5c2fc3b870c64ee74172f4388e604bf,PNG,RGBA,1216,672
OEBPS/images/chart-03-e5f71428-40baf882.png,85779,40baf8828528dd64eeb1c13b38ff020d756503831825881b9935016f8e0665f2,PNG,RGBA,1216,672
OEBPS/images/chart-03-f674e973-7321d946.png,91267,7321d946aaf7678539f19fd85d9db04086aeb0353a0100820d21ecefaa4a7d52,PNG,RGBA,1216,672
OEBPS/images/chart-03-f678dfc4-1ee814f9.png,42313,1ee814f9a19767dfa15bd3c47a0cbca1e924588e8bb3acb3b9b10935552353ca,PNG,RGBA,1216,672
OEBPS/images/chart-04-143f9fcc-c37be760.png,15196,c37be76099ed09ea68676576f9c2cc62550657a8404244b9b0a7720ad602db48,PNG,RGB,709,354
OEBPS/images/chart-04-276b620b-a0c2163e.png,86940,a0c2163eb185d251993aea89b0abb65aa9e40dfbd956e2cfef49691938980529,PNG,RGBA,1216,672
OEBPS/images/chart-04-2808aa41-bbee40a9.png,48611,bbee40a95d953649cca7e9f39d203d1ecc85dfe5a64dbf04a998adf8324398ef,PNG,RGBA,1216,672
OEBPS/images/chart-04-2aef9a85-33a001ae.png,60337,33a001ae994ab114e776b832c293981adfc5f6331bb7ff3482d810b717c3fbdc,PNG,RGBA,1208,672
OEBPS/images/chart-04-2dcb954c-db2be35f.png,52679,db2be35ffa05c65b75dce056430fee90f1bf1617b60c8e936ecfa0f142908a49,PNG,RGBA,1216,672
OEBPS/images/chart-04-36cd95c8-a9c7bb05.png,68529,a9c7bb0535ee8937d4c78ab4fffb12ba9b218b6555c3c5e09ab4fd80294375b5,PNG,RGBA,1216,672
OEBPS/images/chart-04-3c258315-7680b414.png,30158,7680b4146a2cd897dc52a535c8bd60353030a9afab918d36c25d4f337fd45117,PNG,RGBA,1216,672
OEBPS/images/chart-04-4bf90b0c-b69901c8.png,90278,b69901c84367decc4d11fc1b840a1d0ecf320cab7bfd5742d7c38495ae103240,PNG,RGBA,1216,672
OEBPS/images/chart-04-5c59419f-79ddd6bc.png,93927,79ddd6bc1d00d2dd17a6dcccec25fd750063789873df5245866c7ddd9fa8a129,PNG,RGBA,1216,672
OEBPS/images/chart-04-5d6a8571-02f1e0a4.png,81561,02f1e0a471da2a446ab627c8144a630d123432e5b8afa7302885bf73ee646638,PNG,RGBA,1216,672
OEBPS/images/chart-04-658dd52f-fee353c9.png,132801,fee353c900fc4b47d2109da912985b9827ddbca4ddc687126212aa96537cf295,PNG,RGBA,1216,672
OEBPS/images/chart-04-6d97d89c-fe382970.png,56282,fe38297053d5672a3b69ba0e73b9acf3170686499f9db178887765b12436960c,PNG,RGBA,1216,672
OEBPS/images/chart-04-7120214b-2dc24ab6.png,51561,2dc24ab6297d4cd73c81c286964a2df0fa646ce65bd4cab286695538fc18ae49,PNG,RGBA,1216,672
OEBPS/images/chart-04-7a207f45-b060047d.png,84051,b060047d1fe7b1e73ac18da7863cbef23e9c963f22427a907c54c32dda4ef13b,PNG,RGBA,1216,672
OEBPS/images/chart-04-812ca653-e106d7e8.png,75786,e106d7e821c5d719544d1cd90c8d1f837b5af6c8935becaaf389a834b9825bb4,PNG,RGBA,1216,672
OEBPS/images/chart-04-8c14a8d7-bb8ac316.png,102829,bb8ac316cd37d2ae679c757b837772ddb9b2ed85c6821cfbbbb2ca4e6cb4d6c8,PNG,RGBA,1216,672
OEBPS/images/chart-04-92a01cf4-0378afaa.png,96877,0378afaa1cd1050262a971b3c6728866fc87962071d628ec92558430bb7a2dbb,PNG,RGBA,1216,672
OEBPS/images/chart-04-b29186cd-f75f3029.png,76672,f75f3029f28eeac0a444bfa99025e3ca32952520847ceb56a077bf21b9f1ed98,PNG,RGBA,1210,672
